date,metric,BTC,ETH
2025-03-15,etf_cumulative_net_flow_usd_millions,34214.8,2538.6
2025-03-15,etf_net_flow_usd_millions,0.0,0.0
2025-03-16,etf_cumulative_net_flow_usd_millions,34214.8,2538.6
2025-03-16,etf_net_flow_usd_millions,0.0,0.0
2025-03-17,etf_cumulative_net_flow_usd_millions,34475.2,2531.3
2025-03-17,etf_net_flow_usd_millions,260.4,-7.3
2025-03-18,etf_cumulative_net_flow_usd_millions,34684.3,2478.5
2025-03-18,etf_net_flow_usd_millions,209.1,-52.8
2025-03-19,etf_cumulative_net_flow_usd_millions,34691.6,2466.8
2025-03-19,etf_net_flow_usd_millions,7.3,-11.7
2025-03-20,etf_cumulative_net_flow_usd_millions,34852.1,2454.3
2025-03-20,etf_net_flow_usd_millions,160.5,-12.5
2025-03-21,etf_cumulative_net_flow_usd_millions,34935.2,2435.7
2025-03-21,etf_net_flow_usd_millions,83.1,-18.6
2025-03-22,etf_cumulative_net_flow_usd_millions,34935.2,2435.7
2025-03-22,etf_net_flow_usd_millions,0.0,0.0
2025-03-23,etf_cumulative_net_flow_usd_millions,34935.2,2435.7
2025-03-23,etf_net_flow_usd_millions,0.0,0.0
2025-03-24,etf_cumulative_net_flow_usd_millions,35014.9,2435.7
2025-03-24,etf_net_flow_usd_millions,79.7,0.0
2025-03-25,etf_cumulative_net_flow_usd_millions,35041.7,2432.4
2025-03-25,etf_net_flow_usd_millions,26.8,-3.3
2025-03-26,etf_cumulative_net_flow_usd_millions,35131.3,2426.5
2025-03-26,etf_net_flow_usd_millions,89.6,-5.9
2025-03-27,etf_cumulative_net_flow_usd_millions,35213.0,2422.3
2025-03-27,etf_net_flow_usd_millions,81.7,-4.2
2025-03-28,etf_cumulative_net_flow_usd_millions,35118.1,2427.0
2025-03-28,etf_net_flow_usd_millions,-94.9,4.7
2025-03-29,etf_cumulative_net_flow_usd_millions,35118.1,2427.0
2025-03-29,etf_net_flow_usd_millions,0.0,0.0
2025-03-30,etf_cumulative_net_flow_usd_millions,35118.1,2427.0
2025-03-30,etf_net_flow_usd_millions,0.0,0.0
2025-03-31,etf_cumulative_net_flow_usd_millions,35046.9,2433.4
2025-03-31,etf_net_flow_usd_millions,-71.2,6.4
2025-04-01,etf_cumulative_net_flow_usd_millions,34889.1,2429.8
2025-04-01,etf_net_flow_usd_millions,-157.8,-3.6
2025-04-02,etf_cumulative_net_flow_usd_millions,35075.6,2378.5
2025-04-02,etf_net_flow_usd_millions,186.5,-51.3
2025-04-03,etf_cumulative_net_flow_usd_millions,34975.8,2374.9
2025-04-03,etf_net_flow_usd_millions,-99.8,-3.6
2025-04-04,etf_cumulative_net_flow_usd_millions,34910.9,2377.0
2025-04-04,etf_net_flow_usd_millions,-64.9,2.1
2025-04-05,etf_cumulative_net_flow_usd_millions,34910.9,2377.0
2025-04-05,etf_net_flow_usd_millions,0.0,0.0
2025-04-06,etf_cumulative_net_flow_usd_millions,34910.9,2377.0
2025-04-06,etf_net_flow_usd_millions,0.0,0.0
2025-04-07,etf_cumulative_net_flow_usd_millions,34801.7,2377.0
2025-04-07,etf_net_flow_usd_millions,-109.2,0.0
2025-04-08,etf_cumulative_net_flow_usd_millions,34481.2,2373.7
2025-04-08,etf_net_flow_usd_millions,-320.5,-3.3
2025-04-09,etf_cumulative_net_flow_usd_millions,34354.0,2362.5
2025-04-09,etf_net_flow_usd_millions,-127.2,-11.2
2025-04-10,etf_cumulative_net_flow_usd_millions,34194.6,2323.7
2025-04-10,etf_net_flow_usd_millions,-159.4,-38.8
2025-04-11,etf_cumulative_net_flow_usd_millions,34193.6,2294.5
2025-04-11,etf_net_flow_usd_millions,-1.0,-29.2
2025-04-12,etf_cumulative_net_flow_usd_millions,34193.6,2294.5
2025-04-12,etf_net_flow_usd_millions,0.0,0.0
2025-04-13,etf_cumulative_net_flow_usd_millions,34193.6,2294.5
2025-04-13,etf_net_flow_usd_millions,0.0,0.0
2025-04-14,etf_cumulative_net_flow_usd_millions,34195.1,2288.5
2025-04-14,etf_net_flow_usd_millions,1.5,-6.0
2025-04-15,etf_cumulative_net_flow_usd_millions,34262.6,2274.3
2025-04-15,etf_net_flow_usd_millions,67.5,-14.2
2025-04-16,etf_cumulative_net_flow_usd_millions,34089.4,2262.2
2025-04-16,etf_net_flow_usd_millions,-173.2,-12.1
2025-04-17,etf_cumulative_net_flow_usd_millions,34196.3,2262.2
2025-04-17,etf_net_flow_usd_millions,106.9,0.0
2025-04-18,etf_cumulative_net_flow_usd_millions,34196.3,2262.2
2025-04-18,etf_net_flow_usd_millions,0.0,0.0
2025-04-19,etf_cumulative_net_flow_usd_millions,34196.3,2262.2
2025-04-19,etf_net_flow_usd_millions,0.0,0.0
2025-04-20,etf_cumulative_net_flow_usd_millions,34196.3,2262.2
2025-04-20,etf_net_flow_usd_millions,0.0,0.0
2025-04-21,etf_cumulative_net_flow_usd_millions,34551.2,2236.8
2025-04-21,etf_net_flow_usd_millions,354.9,-25.4
2025-04-22,etf_cumulative_net_flow_usd_millions,35466.6,2275.6
2025-04-22,etf_net_flow_usd_millions,915.4,38.8
2025-04-23,etf_cumulative_net_flow_usd_millions,36353.8,2251.7
2025-04-23,etf_net_flow_usd_millions,887.2,-23.9
2025-04-24,etf_cumulative_net_flow_usd_millions,36795.8,2315.2
2025-04-24,etf_net_flow_usd_millions,442.0,63.5
2025-04-25,etf_cumulative_net_flow_usd_millions,37155.9,2419.3
2025-04-25,etf_net_flow_usd_millions,360.1,104.1
2025-04-26,etf_cumulative_net_flow_usd_millions,37155.9,2419.3
2025-04-26,etf_net_flow_usd_millions,0.0,0.0
2025-04-27,etf_cumulative_net_flow_usd_millions,37155.9,2419.3
2025-04-27,etf_net_flow_usd_millions,0.0,0.0
2025-04-28,etf_cumulative_net_flow_usd_millions,37747.1,2483.4
2025-04-28,etf_net_flow_usd_millions,591.2,64.1
2025-04-29,etf_cumulative_net_flow_usd_millions,37919.9,2501.8
2025-04-29,etf_net_flow_usd_millions,172.8,18.4
2025-04-30,etf_cumulative_net_flow_usd_millions,37863.6,2499.5
2025-04-30,etf_net_flow_usd_millions,-56.3,-2.3
2025-05-01,etf_cumulative_net_flow_usd_millions,38244.2,2506.0
2025-05-01,etf_net_flow_usd_millions,380.6,6.5
2025-05-02,etf_cumulative_net_flow_usd_millions,38919.1,2526.1
2025-05-02,etf_net_flow_usd_millions,674.9,20.1
2025-05-03,etf_cumulative_net_flow_usd_millions,38919.1,2526.1
2025-05-03,etf_net_flow_usd_millions,0.0,0.0
2025-05-04,etf_cumulative_net_flow_usd_millions,38919.1,2526.1
2025-05-04,etf_net_flow_usd_millions,0.0,0.0
2025-05-05,etf_cumulative_net_flow_usd_millions,39344.6,2526.1
2025-05-05,etf_net_flow_usd_millions,425.5,0.0
2025-05-06,etf_cumulative_net_flow_usd_millions,39258.9,2508.2
2025-05-06,etf_net_flow_usd_millions,-85.7,-17.9
2025-05-07,etf_cumulative_net_flow_usd_millions,39401.2,2486.4
2025-05-07,etf_net_flow_usd_millions,142.3,-21.8
2025-05-08,etf_cumulative_net_flow_usd_millions,39518.6,2470.3
2025-05-08,etf_net_flow_usd_millions,117.4,-16.1
2025-05-09,etf_cumulative_net_flow_usd_millions,39853.1,2487.9
2025-05-09,etf_net_flow_usd_millions,334.5,17.6
2025-05-10,etf_cumulative_net_flow_usd_millions,39853.1,2487.9
2025-05-10,etf_net_flow_usd_millions,0.0,0.0
2025-05-11,etf_cumulative_net_flow_usd_millions,39853.1,2487.9
2025-05-11,etf_net_flow_usd_millions,0.0,0.0
2025-05-12,etf_cumulative_net_flow_usd_millions,39858.3,2470.3
2025-05-12,etf_net_flow_usd_millions,5.2,-17.6
2025-05-13,etf_cumulative_net_flow_usd_millions,39766.9,2483.8
2025-05-13,etf_net_flow_usd_millions,-91.4,13.5
2025-05-14,etf_cumulative_net_flow_usd_millions,40051.2,2547.3
2025-05-14,etf_net_flow_usd_millions,284.3,63.5
2025-05-15,etf_cumulative_net_flow_usd_millions,40166.1,2507.5
2025-05-15,etf_net_flow_usd_millions,114.9,-39.8
2025-05-16,etf_cumulative_net_flow_usd_millions,40421.7,2529.7
2025-05-16,etf_net_flow_usd_millions,255.6,22.2
2025-05-17,etf_cumulative_net_flow_usd_millions,40421.7,2529.7
2025-05-17,etf_net_flow_usd_millions,0.0,0.0
2025-05-18,etf_cumulative_net_flow_usd_millions,40421.7,2529.7
2025-05-18,etf_net_flow_usd_millions,0.0,0.0
2025-05-19,etf_cumulative_net_flow_usd_millions,41089.1,2543.4
2025-05-19,etf_net_flow_usd_millions,667.4,13.7
2025-05-20,etf_cumulative_net_flow_usd_millions,41412.1,2608.2
2025-05-20,etf_net_flow_usd_millions,323.0,64.8
2025-05-21,etf_cumulative_net_flow_usd_millions,41997.1,2608.8
2025-05-21,etf_net_flow_usd_millions,585.0,0.6
2025-05-22,etf_cumulative_net_flow_usd_millions,42931.9,2719.3
2025-05-22,etf_net_flow_usd_millions,934.8,110.5
2025-05-23,etf_cumulative_net_flow_usd_millions,43143.6,2777.9
2025-05-23,etf_net_flow_usd_millions,211.7,58.6
2025-05-24,etf_cumulative_net_flow_usd_millions,43143.6,2777.9
2025-05-24,etf_net_flow_usd_millions,0.0,0.0
2025-05-25,etf_cumulative_net_flow_usd_millions,43143.6,2777.9
2025-05-25,etf_net_flow_usd_millions,0.0,0.0
2025-05-26,etf_cumulative_net_flow_usd_millions,43143.6,2777.9
2025-05-26,etf_net_flow_usd_millions,0.0,0.0
2025-05-27,etf_cumulative_net_flow_usd_millions,43493.0,2816.7
2025-05-27,etf_net_flow_usd_millions,349.4,38.8
2025-05-28,etf_cumulative_net_flow_usd_millions,43925.7,2901.6
2025-05-28,etf_net_flow_usd_millions,432.7,84.9
2025-05-29,etf_cumulative_net_flow_usd_millions,43578.9,2993.5
2025-05-29,etf_net_flow_usd_millions,-346.8,91.9
2025-05-30,etf_cumulative_net_flow_usd_millions,42979.0,3063.7
2025-05-30,etf_net_flow_usd_millions,-599.9,70.2
2025-05-31,etf_cumulative_net_flow_usd_millions,42979.0,3063.7
2025-05-31,etf_net_flow_usd_millions,0.0,0.0
2025-06-01,etf_cumulative_net_flow_usd_millions,42979.0,3063.7
2025-06-01,etf_net_flow_usd_millions,0.0,0.0
2025-06-02,etf_cumulative_net_flow_usd_millions,42711.5,3141.9
2025-06-02,etf_net_flow_usd_millions,-267.5,78.2
2025-06-03,etf_cumulative_net_flow_usd_millions,43079.5,3251.4
2025-06-03,etf_net_flow_usd_millions,368.0,109.5
2025-06-04,etf_cumulative_net_flow_usd_millions,43166.5,3308.4
2025-06-04,etf_net_flow_usd_millions,87.0,57.0
2025-06-05,etf_cumulative_net_flow_usd_millions,42904.8,3319.7
2025-06-05,etf_net_flow_usd_millions,-261.7,11.3
2025-06-06,etf_cumulative_net_flow_usd_millions,42847.8,3345.0
2025-06-06,etf_net_flow_usd_millions,-57.0,25.3
2025-06-07,etf_cumulative_net_flow_usd_millions,42847.8,3345.0
2025-06-07,etf_net_flow_usd_millions,0.0,0.0
2025-06-08,etf_cumulative_net_flow_usd_millions,42847.8,3345.0
2025-06-08,etf_net_flow_usd_millions,0.0,0.0
2025-06-09,etf_cumulative_net_flow_usd_millions,43228.7,3397.7
2025-06-09,etf_net_flow_usd_millions,380.9,52.7
2025-06-10,etf_cumulative_net_flow_usd_millions,43659.9,3522.7
2025-06-10,etf_net_flow_usd_millions,431.2,125.0
2025-06-11,etf_cumulative_net_flow_usd_millions,43824.5,3763.0
2025-06-11,etf_net_flow_usd_millions,164.6,240.3
2025-06-12,etf_cumulative_net_flow_usd_millions,43910.8,3875.3
2025-06-12,etf_net_flow_usd_millions,86.3,112.3
2025-06-13,etf_cumulative_net_flow_usd_millions,44226.0,3873.2
2025-06-13,etf_net_flow_usd_millions,315.2,-2.1
2025-06-14,etf_cumulative_net_flow_usd_millions,44226.0,3873.2
2025-06-14,etf_net_flow_usd_millions,0.0,0.0
2025-06-15,etf_cumulative_net_flow_usd_millions,44226.0,3873.2
2025-06-15,etf_net_flow_usd_millions,0.0,0.0
2025-06-16,etf_cumulative_net_flow_usd_millions,44633.4,3894.6
2025-06-16,etf_net_flow_usd_millions,407.4,21.4
2025-06-17,etf_cumulative_net_flow_usd_millions,44849.9,3905.7
2025-06-17,etf_net_flow_usd_millions,216.5,11.1
2025-06-18,etf_cumulative_net_flow_usd_millions,45228.1,3924.8
2025-06-18,etf_net_flow_usd_millions,378.2,19.1
2025-06-19,etf_cumulative_net_flow_usd_millions,45228.1,3924.8
2025-06-19,etf_net_flow_usd_millions,0.0,0.0
2025-06-20,etf_cumulative_net_flow_usd_millions,45234.5,3913.5
2025-06-20,etf_net_flow_usd_millions,6.4,-11.3
2025-06-21,etf_cumulative_net_flow_usd_millions,45234.5,3913.5
2025-06-21,etf_net_flow_usd_millions,0.0,0.0
2025-06-22,etf_cumulative_net_flow_usd_millions,45234.5,3913.5
2025-06-22,etf_net_flow_usd_millions,0.0,0.0
2025-06-23,etf_cumulative_net_flow_usd_millions,45575.0,4014.2
2025-06-23,etf_net_flow_usd_millions,340.5,100.7
2025-06-24,etf_cumulative_net_flow_usd_millions,46156.1,4085.5
2025-06-24,etf_net_flow_usd_millions,581.1,71.3
2025-06-25,etf_cumulative_net_flow_usd_millions,46703.8,4145.9
2025-06-25,etf_net_flow_usd_millions,547.7,60.4
2025-06-26,etf_cumulative_net_flow_usd_millions,46930.5,4119.5
2025-06-26,etf_net_flow_usd_millions,226.7,-26.4
2025-06-27,etf_cumulative_net_flow_usd_millions,47423.7,4197.0
2025-06-27,etf_net_flow_usd_millions,493.2,77.5
2025-06-28,etf_cumulative_net_flow_usd_millions,47423.7,4197.0
2025-06-28,etf_net_flow_usd_millions,0.0,0.0
2025-06-29,etf_cumulative_net_flow_usd_millions,47423.7,4197.0
2025-06-29,etf_net_flow_usd_millions,0.0,0.0
2025-06-30,etf_cumulative_net_flow_usd_millions,47525.8,4228.8
2025-06-30,etf_net_flow_usd_millions,102.1,31.8
2025-07-01,etf_cumulative_net_flow_usd_millions,47183.6,4269.5
2025-07-01,etf_net_flow_usd_millions,-342.2,40.7
2025-07-02,etf_cumulative_net_flow_usd_millions,47574.9,4267.6
2025-07-02,etf_net_flow_usd_millions,391.3,-1.9
2025-07-03,etf_cumulative_net_flow_usd_millions,48170.9,4416.1
2025-07-03,etf_net_flow_usd_millions,596.0,148.5
2025-07-04,etf_cumulative_net_flow_usd_millions,48170.9,4416.1
2025-07-04,etf_net_flow_usd_millions,0.0,0.0
2025-07-05,etf_cumulative_net_flow_usd_millions,48170.9,4416.1
2025-07-05,etf_net_flow_usd_millions,0.0,0.0
2025-07-06,etf_cumulative_net_flow_usd_millions,48170.9,4416.1
2025-07-06,etf_net_flow_usd_millions,0.0,0.0
2025-07-07,etf_cumulative_net_flow_usd_millions,48381.2,4478.2
2025-07-07,etf_net_flow_usd_millions,210.3,62.1
2025-07-08,etf_cumulative_net_flow_usd_millions,48456.5,4524.9
2025-07-08,etf_net_flow_usd_millions,75.3,46.7
2025-07-09,etf_cumulative_net_flow_usd_millions,48656.4,4736.2
2025-07-09,etf_net_flow_usd_millions,199.9,211.3
2025-07-10,etf_cumulative_net_flow_usd_millions,49750.1,5119.3
2025-07-10,etf_net_flow_usd_millions,1093.7,383.1
2025-07-11,etf_cumulative_net_flow_usd_millions,50758.8,5324.2
2025-07-11,etf_net_flow_usd_millions,1008.7,204.9
2025-07-12,etf_cumulative_net_flow_usd_millions,50758.8,5324.2
2025-07-12,etf_net_flow_usd_millions,0.0,0.0
2025-07-13,etf_cumulative_net_flow_usd_millions,50758.8,5324.2
2025-07-13,etf_net_flow_usd_millions,0.0,0.0
2025-07-14,etf_cumulative_net_flow_usd_millions,51043.5,5583.2
2025-07-14,etf_net_flow_usd_millions,284.7,259.0
2025-07-15,etf_cumulative_net_flow_usd_millions,51428.0,5775.5
2025-07-15,etf_net_flow_usd_millions,384.5,192.3
2025-07-16,etf_cumulative_net_flow_usd_millions,52222.1,6502.1
2025-07-16,etf_net_flow_usd_millions,794.1,726.6
2025-07-17,etf_cumulative_net_flow_usd_millions,52739.4,7104.1
2025-07-17,etf_net_flow_usd_millions,517.3,602.0
2025-07-18,etf_cumulative_net_flow_usd_millions,53102.9,7506.6
2025-07-18,etf_net_flow_usd_millions,363.5,402.5
2025-07-19,etf_cumulative_net_flow_usd_millions,53102.9,7506.6
2025-07-19,etf_net_flow_usd_millions,0.0,0.0
2025-07-20,etf_cumulative_net_flow_usd_millions,53102.9,7506.6
2025-07-20,etf_net_flow_usd_millions,0.0,0.0
2025-07-21,etf_cumulative_net_flow_usd_millions,52971.5,7803.1
2025-07-21,etf_net_flow_usd_millions,-131.4,296.5
2025-07-22,etf_cumulative_net_flow_usd_millions,52903.5,8336.9
2025-07-22,etf_net_flow_usd_millions,-68.0,533.8
2025-07-23,etf_cumulative_net_flow_usd_millions,52807.2,8669.1
2025-07-23,etf_net_flow_usd_millions,-96.3,332.2
2025-07-24,etf_cumulative_net_flow_usd_millions,53026.0,8900.3
2025-07-24,etf_net_flow_usd_millions,218.8,231.2
2025-07-25,etf_cumulative_net_flow_usd_millions,53148.0,9353.1
2025-07-25,etf_net_flow_usd_millions,122.0,452.8
2025-07-26,etf_cumulative_net_flow_usd_millions,53148.0,9353.1
2025-07-26,etf_net_flow_usd_millions,0.0,0.0
2025-07-27,etf_cumulative_net_flow_usd_millions,53148.0,9353.1
2025-07-27,etf_net_flow_usd_millions,0.0,0.0
2025-07-28,etf_cumulative_net_flow_usd_millions,53294.1,9418.3
2025-07-28,etf_net_flow_usd_millions,146.1,65.2
2025-07-29,etf_cumulative_net_flow_usd_millions,53374.1,9636.9
2025-07-29,etf_net_flow_usd_millions,80.0,218.6
2025-07-30,etf_cumulative_net_flow_usd_millions,53421.2,9642.7
2025-07-30,etf_net_flow_usd_millions,47.1,5.8
2025-07-31,etf_cumulative_net_flow_usd_millions,53300.7,9659.7
2025-07-31,etf_net_flow_usd_millions,-120.5,17.0
2025-08-01,etf_cumulative_net_flow_usd_millions,52522.0,9507.4
2025-08-01,etf_net_flow_usd_millions,-778.7,-152.3
2025-08-02,etf_cumulative_net_flow_usd_millions,52522.0,9507.4
2025-08-02,etf_net_flow_usd_millions,0.0,0.0
2025-08-03,etf_cumulative_net_flow_usd_millions,52522.0,9507.4
2025-08-03,etf_net_flow_usd_millions,0.0,0.0
2025-08-04,etf_cumulative_net_flow_usd_millions,52198.5,9042.3
2025-08-04,etf_net_flow_usd_millions,-323.5,-465.1
2025-08-05,etf_cumulative_net_flow_usd_millions,52002.3,9115.6
2025-08-05,etf_net_flow_usd_millions,-196.2,73.3
2025-08-06,etf_cumulative_net_flow_usd_millions,52093.9,9150.7
2025-08-06,etf_net_flow_usd_millions,91.6,35.1
2025-08-07,etf_cumulative_net_flow_usd_millions,52354.1,9373.0
2025-08-07,etf_net_flow_usd_millions,260.2,222.3
2025-08-08,etf_cumulative_net_flow_usd_millions,52744.6,9834.0
2025-08-08,etf_net_flow_usd_millions,390.5,461.0
2025-08-09,etf_cumulative_net_flow_usd_millions,52744.6,9834.0
2025-08-09,etf_net_flow_usd_millions,0.0,0.0
2025-08-10,etf_cumulative_net_flow_usd_millions,52744.6,9834.0
2025-08-10,etf_net_flow_usd_millions,0.0,0.0
2025-08-11,etf_cumulative_net_flow_usd_millions,52908.5,10852.8
2025-08-11,etf_net_flow_usd_millions,163.9,1018.8
2025-08-12,etf_cumulative_net_flow_usd_millions,52974.4,11376.7
2025-08-12,etf_net_flow_usd_millions,65.9,523.9
2025-08-13,etf_cumulative_net_flow_usd_millions,53049.9,12105.8
2025-08-13,etf_net_flow_usd_millions,75.5,729.1
2025-08-14,etf_cumulative_net_flow_usd_millions,53273.4,12745.4
2025-08-14,etf_net_flow_usd_millions,223.5,639.6
2025-08-15,etf_cumulative_net_flow_usd_millions,53259.3,12686.1
2025-08-15,etf_net_flow_usd_millions,-14.1,-59.3
2025-08-16,etf_cumulative_net_flow_usd_millions,53259.3,12686.1
2025-08-16,etf_net_flow_usd_millions,0.0,0.0
2025-08-17,etf_cumulative_net_flow_usd_millions,53259.3,12686.1
2025-08-17,etf_net_flow_usd_millions,0.0,0.0
2025-08-18,etf_cumulative_net_flow_usd_millions,53137.6,12489.5
2025-08-18,etf_net_flow_usd_millions,-121.7,-196.6
2025-08-19,etf_cumulative_net_flow_usd_millions,52621.8,12059.9
2025-08-19,etf_net_flow_usd_millions,-515.8,-429.6
2025-08-20,etf_cumulative_net_flow_usd_millions,52305.9,11819.7
2025-08-20,etf_net_flow_usd_millions,-315.9,-240.2
2025-08-21,etf_cumulative_net_flow_usd_millions,52106.5,12107.3
2025-08-21,etf_net_flow_usd_millions,-199.4,287.6
2025-08-22,etf_cumulative_net_flow_usd_millions,52083.3,12448.5
2025-08-22,etf_net_flow_usd_millions,-23.2,341.2
2025-08-23,etf_cumulative_net_flow_usd_millions,52083.3,12448.5
2025-08-23,etf_net_flow_usd_millions,0.0,0.0
2025-08-24,etf_cumulative_net_flow_usd_millions,52083.3,12448.5
2025-08-24,etf_net_flow_usd_millions,0.0,0.0
2025-08-25,etf_cumulative_net_flow_usd_millions,52295.0,12892.4
2025-08-25,etf_net_flow_usd_millions,211.7,443.9
2025-08-26,etf_cumulative_net_flow_usd_millions,52371.8,13347.4
2025-08-26,etf_net_flow_usd_millions,76.8,455.0
2025-08-27,etf_cumulative_net_flow_usd_millions,52453.2,13656.9
2025-08-27,etf_net_flow_usd_millions,81.4,309.5
2025-08-28,etf_cumulative_net_flow_usd_millions,52626.6,13696.0
2025-08-28,etf_net_flow_usd_millions,173.4,39.1
2025-08-29,etf_cumulative_net_flow_usd_millions,52499.9,13531.4
2025-08-29,etf_net_flow_usd_millions,-126.7,-164.6
2025-08-30,etf_cumulative_net_flow_usd_millions,52499.9,13531.4
2025-08-30,etf_net_flow_usd_millions,0.0,0.0
2025-08-31,etf_cumulative_net_flow_usd_millions,52499.9,13531.4
2025-08-31,etf_net_flow_usd_millions,0.0,0.0
2025-09-01,etf_cumulative_net_flow_usd_millions,52499.9,13531.4
2025-09-01,etf_net_flow_usd_millions,0.0,0.0
2025-09-02,etf_cumulative_net_flow_usd_millions,52823.4,13396.1
2025-09-02,etf_net_flow_usd_millions,323.5,-135.3
2025-09-03,etf_cumulative_net_flow_usd_millions,53095.1,13357.9
2025-09-03,etf_net_flow_usd_millions,271.7,-38.2
2025-09-04,etf_cumulative_net_flow_usd_millions,52877.1,13190.6
2025-09-04,etf_net_flow_usd_millions,-218.0,-167.3
2025-09-05,etf_cumulative_net_flow_usd_millions,52717.0,12743.8
2025-09-05,etf_net_flow_usd_millions,-160.1,-446.8
2025-09-06,etf_cumulative_net_flow_usd_millions,52717.0,12743.8
2025-09-06,etf_net_flow_usd_millions,0.0,0.0
2025-09-07,etf_cumulative_net_flow_usd_millions,52717.0,12743.8
2025-09-07,etf_net_flow_usd_millions,0.0,0.0
2025-09-08,etf_cumulative_net_flow_usd_millions,53069.4,12647.1
2025-09-08,etf_net_flow_usd_millions,352.4,-96.7
2025-09-09,etf_cumulative_net_flow_usd_millions,53092.4,12691.3
2025-09-09,etf_net_flow_usd_millions,23.0,44.2
2025-09-10,etf_cumulative_net_flow_usd_millions,53816.3,12862.8
2025-09-10,etf_net_flow_usd_millions,723.9,171.5
2025-09-11,etf_cumulative_net_flow_usd_millions,54369.0,12975.9
2025-09-11,etf_net_flow_usd_millions,552.7,113.1
2025-09-12,etf_cumulative_net_flow_usd_millions,55005.7,13381.4
2025-09-12,etf_net_flow_usd_millions,636.7,405.5
2025-09-13,etf_cumulative_net_flow_usd_millions,55005.7,13381.4
2025-09-13,etf_net_flow_usd_millions,0.0,0.0
2025-09-14,etf_cumulative_net_flow_usd_millions,55005.7,13381.4
2025-09-14,etf_net_flow_usd_millions,0.0,0.0
2025-09-15,etf_cumulative_net_flow_usd_millions,55259.5,13741.1
2025-09-15,etf_net_flow_usd_millions,253.8,359.7
2025-09-16,etf_cumulative_net_flow_usd_millions,55551.8,13679.4
2025-09-16,etf_net_flow_usd_millions,292.3,-61.7
2025-09-17,etf_cumulative_net_flow_usd_millions,55478.0,13677.5
2025-09-17,etf_net_flow_usd_millions,-73.8,-1.9
2025-09-18,etf_cumulative_net_flow_usd_millions,55630.1,13890.6
2025-09-18,etf_net_flow_usd_millions,152.1,213.1
2025-09-19,etf_cumulative_net_flow_usd_millions,55852.7,13938.4
2025-09-19,etf_net_flow_usd_millions,222.6,47.8
2025-09-20,etf_cumulative_net_flow_usd_millions,55852.7,13938.4
2025-09-20,etf_net_flow_usd_millions,0.0,0.0
2025-09-21,etf_cumulative_net_flow_usd_millions,55852.7,13938.4
2025-09-21,etf_net_flow_usd_millions,0.0,0.0
2025-09-22,etf_cumulative_net_flow_usd_millions,55489.6,13862.4
2025-09-22,etf_net_flow_usd_millions,-363.1,-76.0
2025-09-23,etf_cumulative_net_flow_usd_millions,55385.8,13721.6
2025-09-23,etf_net_flow_usd_millions,-103.8,-140.8
2025-09-24,etf_cumulative_net_flow_usd_millions,55613.2,13642.2
2025-09-24,etf_net_flow_usd_millions,227.4,-79.4
2025-09-25,etf_cumulative_net_flow_usd_millions,55375.3,13391.0
2025-09-25,etf_net_flow_usd_millions,-237.9,-251.2
2025-09-26,etf_cumulative_net_flow_usd_millions,54969.6,13142.6
2025-09-26,etf_net_flow_usd_millions,-405.7,-248.4
2025-09-27,etf_cumulative_net_flow_usd_millions,54969.6,13142.6
2025-09-27,etf_net_flow_usd_millions,0.0,0.0
2025-09-28,etf_cumulative_net_flow_usd_millions,54969.6,13142.6
2025-09-28,etf_net_flow_usd_millions,0.0,0.0
2025-09-29,etf_cumulative_net_flow_usd_millions,55440.5,13689.5
2025-09-29,etf_net_flow_usd_millions,470.9,546.9
